,Lat,Lon,Category,Date,Time
18682,40.6830503,-73.9737998,Gr. Larceny,2022-09-16,5AM
18683,40.6831200,-73.9874301,Fel. Assault,2022-06-20,12AM
18684,40.6828699,-73.9144801,Robbery,2022-07-30,4PM
18685,40.6828900,-73.9766101,Gr. Larceny,2022-09-27,6PM
18686,40.6829799,-73.9200202,Gr. Larceny,2022-09-19,9PM
18687,40.6831470,-73.9576779,G.L.A.,2022-06-03,6PM
18688,40.6832488,-73.8186763,Gr. Larceny,2022-05-07,5PM
18689,40.6832717,-73.8345704,Fel. Assault,2022-04-04,11PM
18690,40.6833006,-73.8494183,Fel. Assault,2022-03-12,7AM
18691,40.6833228,-73.9172551,Burglary,2022-08-20,1PM
18692,40.6834009,-73.9820032,Gr. Larceny,2022-09-29,4PM
18693,40.6834216,-73.8807123,Fel. Assault,2022-10-01,3PM
18694,40.6834003,-73.8357599,Gr. Larceny,2022-01-28,8PM
18695,40.6846847,-73.9811271,Robbery,2022-08-05,2PM
18696,40.6846309,-73.8758212,Gr. Larceny,2022-07-13,1PM
18697,40.6845302,-73.7539599,G.L.A.,2022-09-03,9AM
18698,40.6843800,-73.9865497,Robbery,2022-03-05,12AM
18699,40.6843803,-73.8232628,G.L.A.,2022-02-27,12PM
18700,40.6843026,-73.9972254,Gr. Larceny,2022-08-16,7PM
18701,40.6843398,-73.9147597,Gr. Larceny,2022-08-04,9PM
18702,40.6843155,-73.9670675,Gr. Larceny,2022-08-01,11PM
18703,40.6841876,-73.7510041,Gr. Larceny,2022-09-18,3AM
18704,40.6837799,-73.7897298,Gr. Larceny,2022-06-28,12AM
18705,40.6837943,-73.8335181,Robbery,2022-07-19,5PM
18706,40.6837115,-73.9679590,Fel. Assault,2022-05-12,6AM
18707,40.6838612,-73.7954848,Robbery,2022-06-03,12AM
18708,40.6838180,-73.7697127,Fel. Assault,2022-09-28,1PM
18709,40.6839997,-73.8783576,Robbery,2022-08-08,4AM
18710,40.6836710,-73.7464565,Fel. Assault,2022-07-29,10AM
18711,40.6836900,-73.7512301,G.L.A.,2022-03-23,3AM
18712,40.6836999,-73.8337820,Robbery,2022-09-14,1AM
18713,40.6835646,-73.9410478,Robbery,2022-09-02,6AM
18714,40.6834801,-73.9759201,Robbery,2022-09-30,8PM
18715,40.6834754,-73.9759199,Robbery,2022-09-27,2PM
18716,40.6834399,-73.8180003,Gr. Larceny,2022-07-11,6PM
18717,40.6865901,-73.8679699,Robbery,2022-07-19,6PM
18718,40.6867506,-73.9327992,Burglary,2022-03-12,2PM
18719,40.6867595,-73.9938158,Gr. Larceny,2022-08-15,3PM
18720,40.6867497,-73.9328002,Robbery,2022-09-29,6AM
18721,40.6867202,-73.9904798,Gr. Larceny,2022-09-27,8PM
18722,40.6867102,-73.9790502,Gr. Larceny,2022-07-19,9AM
18723,40.6867397,-73.7630700,Burglary,2022-02-22,3AM
18724,40.6862581,-73.9695084,Gr. Larceny,2022-04-15,3PM
18725,40.6862401,-73.9566900,Robbery,2022-04-04,9AM
18726,40.6862401,-73.8390597,Gr. Larceny,2022-08-22,4PM
18727,40.6872801,-73.9102100,Gr. Larceny,2022-07-18,9PM
18728,40.6872399,-73.8215999,Robbery,2022-04-14,11PM
18729,40.6871501,-73.8472901,Robbery,2022-04-28,9PM
18730,40.6874297,-73.9269698,Gr. Larceny,2022-09-01,1AM
18731,40.6874599,-73.9064998,Gr. Larceny,2022-06-01,9PM
18732,40.6873718,-73.9957641,Burglary,2022-05-16,9PM
18733,40.6873779,-73.9208840,Robbery,2022-06-09,6PM
18734,40.6873650,-73.7270096,Gr. Larceny,2022-08-19,10PM
18735,40.6870844,-73.7960646,Gr. Larceny,2022-06-11,2AM
18736,40.6870803,-73.9625499,Gr. Larceny,2022-05-14,3AM
18737,40.6869708,-73.9568245,Gr. Larceny,2022-01-18,10AM
18738,40.6869193,-73.9848461,Gr. Larceny,2022-06-08,5PM
18739,40.6869107,-73.8590841,Burglary,2022-04-09,5PM
18740,40.6869135,-73.8224421,Gr. Larceny,2022-05-12,10AM
18741,40.6869275,-73.7943630,G.L.A.,2022-03-22,3AM
18742,40.6868503,-73.9644697,Robbery,2022-03-28,10PM
18743,40.6868403,-73.7845103,G.L.A.,2022-07-24,11AM
18744,40.6847803,-73.8442102,G.L.A.,2022-01-05,9PM
18745,40.6849299,-73.9101402,Robbery,2022-02-11,12PM
18746,40.6849447,-73.8675960,Fel. Assault,2022-09-01,2AM
18747,40.6852911,-73.9761926,Robbery,2022-07-22,8PM
18748,40.6852403,-73.8665899,Fel. Assault,2022-04-14,1AM
18749,40.6852303,-73.8800103,Robbery,2022-07-05,8PM
18750,40.6852202,-73.9783099,Robbery,2022-07-25,12AM
18751,40.6850983,-73.9471613,Gr. Larceny,2022-08-01,7PM
18752,40.6851397,-73.7980997,Robbery,2022-09-07,9PM
18753,40.6854365,-73.7551393,Robbery,2022-07-15,3PM
18754,40.6854050,-73.9752699,Robbery,2022-08-09,6AM
18755,40.6854032,-73.8727278,Gr. Larceny,2022-09-12,8AM
18756,40.6853621,-73.9108860,Gr. Larceny,2022-08-24,11PM
18757,40.6853597,-73.9108799,Robbery,2022-08-11,5PM
18758,40.6857600,-73.9414899,Gr. Larceny,2022-02-28,11AM
18759,40.6857879,-73.9116305,Robbery,2022-08-27,8AM
18760,40.6856502,-73.8642700,G.L.A.,2022-04-14,6AM
18761,40.6855199,-73.9742900,Gr. Larceny,2022-06-23,10PM
18762,40.6855770,-73.7502172,Fel. Assault,2022-04-27,6AM
18763,40.6859130,-73.8516839,Robbery,2022-05-06,12AM
18764,40.6860899,-73.9963599,Gr. Larceny,2022-03-03,5PM
18765,40.6860698,-73.9909297,Gr. Larceny,2022-09-16,10PM
18766,40.6861100,-73.8699098,Fel. Assault,2022-03-15,7PM
18767,40.6970584,-73.7840830,Murder,2022-07-29,7PM
18768,40.6969257,-73.8054961,Robbery,2022-05-27,6AM
18769,40.6967698,-73.8936601,G.L.A.,2022-03-26,6PM
18770,40.6972514,-73.7896325,G.L.A.,2022-07-05,3PM
18771,40.6973203,-73.9322899,Robbery,2022-08-08,3PM
18772,40.6971760,-73.9288328,Fel. Assault,2022-05-23,1PM
18773,40.6970758,-73.9318510,Fel. Assault,2022-08-29,9PM
18774,40.6971098,-73.9339998,Burglary,2022-07-24,5AM
18775,40.6976779,-73.7357594,G.L.A.,2022-07-02,8AM
18776,40.6977165,-73.9677450,Gr. Larceny,2022-08-19,4PM
18777,40.6975899,-73.9019099,Burglary,2022-08-18,10PM
18778,40.6976162,-73.8285877,Gr. Larceny,2022-01-27,9PM
18779,40.6977998,-73.7864401,Gr. Larceny,2022-02-18,2PM
18780,40.6977998,-73.7883197,Burglary,2022-09-24,3PM
18781,40.6975441,-73.9118085,Robbery,2022-10-02,10AM
18782,40.6975199,-73.9831186,Robbery,2022-08-25,11PM
18783,40.6974683,-73.9200846,Gr. Larceny,2022-08-11,9PM
18784,40.6974592,-73.7985448,Burglary,2022-02-10,7PM
18785,40.6974758,-73.9095134,G.L.A.,2022-08-30,3PM
18786,40.6974130,-73.9379403,Gr. Larceny,2022-04-12,12AM
18787,40.6979879,-73.9748078,Gr. Larceny,2022-09-30,10PM
18788,40.6980923,-73.9251822,Gr. Larceny,2022-09-01,10PM
18789,40.6980899,-73.7304845,Gr. Larceny,2022-01-01,3PM
18790,40.6979299,-73.8406603,Gr. Larceny,2022-06-24,5PM
18791,40.6965197,-73.7815397,Robbery,2022-07-23,4AM
18792,40.6963903,-73.7452501,Robbery,2022-07-10,10PM
18793,40.6965499,-73.9057602,Gr. Larceny,2022-08-27,1AM
18794,40.6965599,-73.7835199,Gr. Larceny,2022-07-27,11PM
18795,40.6963439,-73.7966577,Gr. Larceny,2022-03-29,9PM
18796,40.6962248,-73.8942854,Robbery,2022-05-07,7PM
18797,40.6962897,-73.8884197,G.L.A.,2022-06-15,11AM
18798,40.6962702,-73.9095401,Gr. Larceny,2022-06-07,12AM
18799,40.6961301,-73.7274697,Fel. Assault,2022-05-31,10PM
18800,40.6961058,-73.9773432,Robbery,2022-07-07,8PM
18801,40.6961502,-73.8090900,Gr. Larceny,2022-08-23,9PM
18802,40.6961603,-73.9964001,Gr. Larceny,2022-05-04,9PM
18803,40.6961526,-73.9714644,Gr. Larceny,2022-09-06,9PM
18804,40.6960101,-73.9823902,G.L.A.,2022-06-05,6AM
18805,40.6960000,-73.9982200,Gr. Larceny,2022-09-18,10PM
18806,40.6960450,-73.9763727,Robbery,2022-09-11,8PM
18807,40.6954010,-73.8165505,Burglary,2022-08-23,3PM
18808,40.6954909,-73.7546372,Burglary,2022-06-25,1PM
18809,40.6955505,-73.9126176,Robbery,2022-06-25,3AM
18810,40.6952202,-73.9958603,Burglary,2022-09-03,6PM
18811,40.6953147,-73.8891775,Fel. Assault,2022-06-17,4AM
18812,40.6953513,-73.8589573,Gr. Larceny,2022-05-02,2PM
18813,40.6953252,-73.7991104,Gr. Larceny,2022-02-02,12PM
18814,40.6953029,-73.9257474,Robbery,2022-07-28,1PM
18815,40.6957801,-73.9983199,G.L.A.,2022-08-13,2AM
18816,40.6959102,-73.8099403,Gr. Larceny,2022-07-18,11PM
18817,40.6958599,-73.8005298,G.L.A.,2022-07-04,6PM
18818,40.6957453,-73.9673149,G.L.A.,2022-05-11,3PM
18819,40.6940632,-73.7366655,Robbery,2022-07-26,1AM
18820,40.6941198,-73.7921298,Fel. Assault,2022-06-17,9PM
18821,40.6938581,-73.9833207,Robbery,2022-09-04,6PM
18822,40.6938502,-73.9297197,Robbery,2022-08-24,11AM
18823,40.6943674,-73.8450177,Fel. Assault,2022-06-24,9PM
18824,40.6944403,-73.8151203,Robbery,2022-02-13,4AM
18825,40.6944202,-73.8359798,Gr. Larceny,2022-07-29,3AM
18826,40.6944156,-73.9313322,Fel. Assault,2022-08-30,11AM
18827,40.6942300,-73.8504722,Robbery,2022-09-29,4PM
18828,40.6942182,-73.8429739,Rape,2022-07-23,8PM
18829,40.6948802,-73.7392902,Gr. Larceny,2022-04-08,8PM
18830,40.6948679,-73.9250075,Robbery,2022-07-25,12AM
18831,40.6949302,-73.9155663,Gr. Larceny,2022-08-24,7PM
18832,40.6951108,-73.9118470,Robbery,2022-09-17,11AM
18833,40.6950700,-73.7500298,G.L.A.,2022-04-16,11AM
18834,40.6951497,-73.8313899,G.L.A.,2022-06-07,6PM
18835,40.6949700,-73.8083397,Gr. Larceny,2022-07-19,6PM
18836,40.6950130,-73.9317639,Murder,2022-07-31,12PM
18837,40.6947742,-73.8477382,Robbery,2022-05-12,4AM
18838,40.6946394,-73.8980040,Gr. Larceny,2022-09-18,8PM
18839,40.6946519,-73.9311240,Fel. Assault,2022-06-18,3AM
18840,40.6946602,-73.9311198,Gr. Larceny,2022-04-18,2PM
18841,40.6945542,-73.9065393,Gr. Larceny,2022-07-26,3PM
18842,40.6945109,-73.9148313,Robbery,2022-06-12,6AM
18843,40.6945402,-73.7478297,Fel. Assault,2022-04-25,1AM
18844,40.6945100,-73.8491300,G.L.A.,2022-01-18,11AM
18845,40.6927498,-73.8394198,Robbery,2022-05-13,5AM
18846,40.6926753,-73.8261416,Robbery,2022-03-25,3AM
18847,40.6926591,-73.7694018,Gr. Larceny,2022-08-08,3PM
18848,40.6926691,-73.8565018,Robbery,2022-09-20,8PM
18849,40.6928203,-73.8321403,Fel. Assault,2022-03-02,10PM
18850,40.6927800,-73.7383199,Fel. Assault,2022-01-04,10AM
18851,40.6928203,-73.8547003,Robbery,2022-02-10,7PM
18852,40.6928850,-73.8016018,Gr. Larceny,2022-05-24,4PM
18853,40.6929497,-73.7577103,Murder,2022-04-20,7AM
18854,40.6932183,-73.9125529,Robbery,2022-07-17,10PM
18855,40.6931200,-73.8197599,Burglary,2022-04-26,9PM
18856,40.6930697,-73.9907400,Gr. Larceny,2022-03-01,8PM
18857,40.6931047,-73.9688211,Robbery,2022-08-04,8AM
18858,40.6930301,-73.9162597,G.L.A.,2022-09-13,10AM
18859,40.6930503,-73.9244599,Burglary,2022-02-07,6PM
18860,40.6933496,-73.8646350,Gr. Larceny,2022-02-16,2PM
18861,40.6933500,-73.9341199,Gr. Larceny,2022-09-14,3PM
18862,40.6932811,-73.8682686,Rape,2022-08-11,8PM
18863,40.6932625,-73.8240775,Gr. Larceny,2022-03-28,7PM
18864,40.6933802,-73.8188399,Burglary,2022-10-01,4PM
18865,40.6934607,-73.9170191,G.L.A.,2022-05-01,2PM
18866,40.6934864,-73.9459270,Gr. Larceny,2022-06-20,8PM
18867,40.6934369,-73.9778322,Fel. Assault,2022-09-18,3PM
18868,40.6937798,-73.9861701,Gr. Larceny,2022-09-19,1AM
18869,40.6935395,-73.7748818,Gr. Larceny,2022-04-13,3AM
18870,40.6935699,-73.8105203,Robbery,2022-04-20,4AM
18871,40.6935539,-73.7836538,Gr. Larceny,2022-07-05,3PM
18872,40.6936051,-73.9825236,Robbery,2022-08-21,7PM
18873,40.6935709,-73.9227461,G.L.A.,2022-06-10,10AM
18874,40.6936497,-73.9640500,Gr. Larceny,2022-09-08,8AM
18875,40.6936015,-73.8614085,Gr. Larceny,2022-01-13,4PM
18876,40.6936598,-73.8397899,G.L.A.,2022-07-15,1PM
18877,40.6936619,-73.7550711,Robbery,2022-03-26,12AM
18878,40.7028497,-73.9907098,Burglary,2022-07-25,10PM
18879,40.7028774,-73.8995118,G.L.A.,2022-08-23,3AM
18880,40.7029078,-73.9811138,Burglary,2022-03-27,8PM
18881,40.7028403,-73.8698099,G.L.A.,2022-09-22,5AM
18882,40.7028101,-73.9076900,Robbery,2022-09-29,4AM
18883,40.7029697,-73.7636703,Rape,2022-09-06,9AM
18884,40.7030506,-73.8116258,Rape,2022-01-02,11AM
18885,40.7031099,-73.9215799,Rape,2022-08-10,12AM
18886,40.7030998,-73.9026401,Gr. Larceny,2022-09-13,8PM
18887,40.7027002,-73.9373097,Robbery,2022-08-07,11AM
18888,40.7027498,-73.8059103,Robbery,2022-08-10,12PM
18889,40.7026197,-73.7815397,Gr. Larceny,2022-02-05,4PM
18890,40.7026700,-73.9876299,Burglary,2022-08-19,5AM
18891,40.7024942,-73.7905821,Robbery,2022-05-25,3AM
18892,40.7025399,-73.8139998,G.L.A.,2022-09-26,12AM
18893,40.7025322,-73.9896579,Burglary,2022-06-21,12PM
18894,40.7033198,-74.0077700,Gr. Larceny,2022-05-09,8PM
18895,40.7033499,-73.9935201,Gr. Larceny,2022-01-31,10PM
18896,40.7033815,-73.8863171,Gr. Larceny,2022-05-28,7AM
18897,40.7032500,-73.9261403,Fel. Assault,2022-09-22,10PM
18898,40.7032063,-73.7892247,G.L.A.,2022-04-05,5PM
18899,40.7032311,-73.9013143,Gr. Larceny,2022-04-22,8PM
18900,40.7034103,-73.7404597,Robbery,2022-08-20,5PM
18901,40.7035782,-73.9443053,Gr. Larceny,2022-08-07,1AM
18902,40.7035493,-73.7812874,Fel. Assault,2022-01-01,12PM
18903,40.7035681,-73.9502240,Gr. Larceny,2022-05-03,11PM
18904,40.7037100,-73.7875298,Fel. Assault,2022-05-29,12AM
18905,40.7037177,-73.7875250,G.L.A.,2022-08-12,11AM
18906,40.7036899,-73.9091800,Robbery,2022-06-21,5AM
18907,40.7036904,-73.8285661,Gr. Larceny,2022-01-06,4PM
18908,40.7037000,-74.0106399,Robbery,2022-09-01,2AM
18909,40.7014100,-73.8966501,G.L.A.,2022-08-18,7AM
18910,40.7014798,-73.8864899,Gr. Larceny,2022-06-25,4AM
18911,40.7010946,-73.9223809,Robbery,2022-07-02,2AM
18912,40.7012498,-73.9080998,Rape,2022-09-24,12AM
18913,40.7018197,-73.8088600,Robbery,2022-09-14,11PM
18914,40.7017856,-73.8067901,Murder,2022-01-28,1PM
18915,40.7015722,-73.9487265,Gr. Larceny,2022-09-13,9PM
18916,40.7016309,-73.8306262,Gr. Larceny,2022-08-24,4PM
18917,40.7015387,-73.8988491,Burglary,2022-06-21,6PM
18918,40.7015182,-73.9231487,Gr. Larceny,2022-09-16,9AM
18919,40.7018516,-73.8927681,Gr. Larceny,2022-06-16,10AM
18920,40.7020102,-73.7585700,Gr. Larceny,2022-04-27,1PM
18921,40.7021201,-73.7923799,Gr. Larceny,2022-04-20,12PM
18922,40.7020507,-73.7855945,Gr. Larceny,2022-07-10,8PM
18923,40.7020408,-73.9156006,Gr. Larceny,2022-08-20,11AM
18924,40.7020280,-73.7832111,Fel. Assault,2022-07-10,3PM
18925,40.7021798,-73.8108697,Robbery,2022-07-25,3PM
18926,40.7022069,-73.9462592,Burglary,2022-05-02,11AM
18927,40.7023272,-73.9423743,Gr. Larceny,2022-09-15,12PM
18928,40.7024501,-73.8164701,Robbery,2022-09-14,3PM
18929,40.7024036,-73.9866974,Gr. Larceny,2022-09-01,5AM
18930,40.7006798,-73.9384597,G.L.A.,2022-07-19,3PM
18931,40.7007094,-73.8237271,Gr. Larceny,2022-09-05,3AM
18932,40.7006697,-73.8272600,Robbery,2022-09-16,7PM
18933,40.7006503,-73.9867897,G.L.A.,2022-02-18,7PM
18934,40.7006000,-73.8077201,Robbery,2022-10-01,4PM
18935,40.7005202,-73.8110501,Gr. Larceny,2022-05-19,1PM
18936,40.7005101,-73.8990802,G.L.A.,2022-03-17,11PM
18937,40.7005150,-73.8979588,Robbery,2022-06-24,8PM
18938,40.7004900,-73.9024698,Robbery,2022-08-28,6AM
18939,40.7004778,-73.7499102,Gr. Larceny,2022-06-13,6PM
18940,40.7004493,-73.9443877,Gr. Larceny,2022-05-30,12AM
18941,40.7007737,-73.8101798,Gr. Larceny,2022-04-24,12AM
18942,40.7008099,-73.9619292,Burglary,2022-10-02,5PM
18943,40.7008531,-73.9421438,Robbery,2022-08-24,11AM
18944,40.7010542,-73.9106716,G.L.A.,2022-05-25,12PM
18945,40.7010902,-73.9404128,Gr. Larceny,2022-08-18,8PM
18946,40.7009701,-73.9178201,Robbery,2022-09-06,3PM
18947,40.7002774,-73.8119286,Gr. Larceny,2022-04-22,8PM
18948,40.7002600,-73.7450000,G.L.A.,2022-06-08,7PM
18949,40.7002669,-73.9411217,Robbery,2022-09-04,12AM
18950,40.7003801,-73.9066198,Burglary,2022-06-18,9AM
18951,40.7003165,-73.8086902,Fel. Assault,2022-06-29,12AM
18952,40.7001057,-73.9538261,Gr. Larceny,2022-04-11,2PM
18953,40.7000512,-73.9069374,Gr. Larceny,2022-08-16,11PM
18954,40.7000353,-73.8127814,Gr. Larceny,2022-10-02,11PM
18955,40.7002246,-73.9462318,G.L.A.,2022-09-19,9PM
18956,40.7002198,-73.9462300,G.L.A.,2022-04-07,10PM
18957,40.6997397,-73.9095897,Robbery,2022-08-13,6AM
18958,40.6997683,-73.9500975,Gr. Larceny,2022-09-12,7PM
18959,40.6997647,-73.7555737,Gr. Larceny,2022-09-14,6PM
18960,40.6998303,-73.7496168,Fel. Assault,2022-07-18,10AM
18961,40.6998201,-73.9369503,Gr. Larceny,2022-03-22,11AM
18962,40.6999723,-73.7634694,Robbery,2022-06-30,9AM
18963,40.6992797,-73.9047799,Robbery,2022-09-21,7PM
18964,40.6992871,-73.9136207,Robbery,2022-06-29,12AM
18965,40.6991999,-73.9312801,G.L.A.,2022-05-01,3AM
18966,40.6993903,-73.9193798,Robbery,2022-09-09,3PM
18967,40.6993925,-73.9193778,Robbery,2022-09-06,4PM
18968,40.6991100,-73.8123301,Gr. Larceny,2022-09-20,12PM
18969,40.6990202,-73.9162101,Gr. Larceny,2022-07-15,6PM
18970,40.6990009,-73.7401408,Gr. Larceny,2022-05-23,2PM
18971,40.6990198,-73.9162110,Robbery,2022-08-11,5AM
18972,40.6994240,-73.9122811,Robbery,2022-08-29,10AM
18973,40.6994601,-73.8221303,Murder,2022-07-03,2AM
18974,40.6996258,-73.9238255,Robbery,2022-09-05,6PM
18975,40.6996285,-73.8052833,Gr. Larceny,2022-06-06,1PM
18976,40.6986701,-73.8939397,G.L.A.,2022-07-09,9AM
18977,40.6986701,-73.9095401,Robbery,2022-09-16,11AM
18978,40.6985099,-73.9869500,Gr. Larceny,2022-04-17,7AM
18979,40.6985401,-73.9178798,Robbery,2022-09-11,1AM
18980,40.6985888,-73.8948494,Gr. Larceny,2022-06-30,2PM
18981,40.6985962,-73.9381525,G.L.A.,2022-09-05,4PM
18982,40.6986979,-73.8056903,Burglary,2022-05-17,4AM
18983,40.6987600,-73.8972603,Fel. Assault,2022-08-09,12AM
18984,40.6988878,-73.9041096,G.L.A.,2022-02-24,2PM
18985,40.6988700,-73.8131898,G.L.A.,2022-04-10,3AM
18986,40.6989102,-73.9307798,Burglary,2022-01-05,12PM
18987,40.6984799,-73.7383805,Robbery,2022-08-06,3AM
18988,40.6984177,-73.8010401,Burglary,2022-07-15,12PM
18989,40.6984155,-73.9132981,Robbery,2022-09-10,6AM
18990,40.6984100,-73.9132999,Robbery,2022-08-11,3PM
18991,40.6982001,-73.9619002,Fel. Assault,2022-03-01,5AM
18992,40.6982001,-73.7471002,Gr. Larceny,2022-06-07,1PM
18993,40.6982493,-73.9087636,Gr. Larceny,2022-09-02,12AM
18994,40.6983567,-73.9830239,Robbery,2022-06-06,11AM
18995,40.6983500,-73.9227264,Robbery,2022-07-29,5AM
18996,40.6983597,-73.9830299,G.L.A.,2022-09-22,6PM
18997,40.6983168,-73.9000914,Gr. Larceny,2022-08-19,9PM
18998,40.6766606,-73.8722262,Gr. Larceny,2022-05-13,12AM
18999,40.6766525,-73.8903792,Fel. Assault,2022-04-30,10AM
19000,40.6767481,-73.9855133,Gr. Larceny,2022-02-07,8PM
19001,40.6767583,-73.9691787,Gr. Larceny,2022-05-27,5AM
19002,40.6770612,-73.9736938,Gr. Larceny,2022-02-04,12PM
19003,40.6770301,-73.9659899,Gr. Larceny,2022-08-02,7PM
19004,40.6771501,-74.0064503,Robbery,2022-07-29,10PM
19005,40.6769091,-74.0028691,Fel. Assault,2022-03-07,12AM
19006,40.6769207,-73.7461346,G.L.A.,2022-01-01,3AM
19007,40.6770058,-73.9800006,Gr. Larceny,2022-09-20,12AM
19008,40.6776403,-73.8859702,Robbery,2022-09-25,12PM
19009,40.6775598,-73.7448203,G.L.A.,2022-06-26,4AM
19010,40.6776001,-73.8657597,Robbery,2022-03-09,12AM
19011,40.6775626,-73.7283678,Gr. Larceny,2022-02-17,2PM
19012,40.6775052,-73.9590997,Gr. Larceny,2022-07-10,6PM
19013,40.6775102,-73.8860399,Gr. Larceny,2022-09-16,12PM
19014,40.6774603,-73.8666827,Gr. Larceny,2022-04-08,12PM
19015,40.6774700,-73.9330899,Gr. Larceny,2022-04-01,1PM
19016,40.6774915,-73.9470103,Gr. Larceny,2022-04-28,9PM
19017,40.6773613,-73.8962180,G.L.A.,2022-07-19,2PM
19018,40.6773399,-74.0101861,Robbery,2022-08-19,12AM
19019,40.6773252,-73.7909250,Fel. Assault,2022-04-06,6PM
19020,40.6773353,-73.9442103,Gr. Larceny,2022-09-02,4AM
19021,40.6773733,-73.9282187,Gr. Larceny,2022-01-06,7PM
19022,40.6774256,-73.9831131,Gr. Larceny,2022-06-25,6PM
19023,40.6774152,-73.7587734,Robbery,2022-09-21,1PM
19024,40.6772802,-73.9625298,Rape,2022-10-01,11AM
19025,40.6772601,-73.9060103,Fel. Assault,2022-06-06,3AM
19026,40.6771997,-73.9051399,Gr. Larceny,2022-09-26,10PM
19027,40.6772564,-73.8117316,Gr. Larceny,2022-08-20,4AM
19028,40.6765299,-74.0067400,Fel. Assault,2022-09-22,11AM
19029,40.6765097,-73.9127299,Fel. Assault,2022-08-04,12AM
19030,40.6764987,-73.8213195,Robbery,2022-05-15,1AM
19031,40.6766251,-73.8813988,Robbery,2022-06-26,3PM
19032,40.6764197,-73.9741309,Gr. Larceny,2022-09-15,4PM
19033,40.6764701,-73.8568954,Robbery,2022-08-12,6PM
19034,40.6764702,-73.8568997,Robbery,2022-07-19,6PM
19035,40.6763850,-73.9804206,Gr. Larceny,2022-09-03,2PM
19036,40.6763482,-73.8832166,Fel. Assault,2022-03-17,11PM
19037,40.6763501,-73.8203198,Gr. Larceny,2022-07-07,8AM
19038,40.6761403,-73.9052399,Gr. Larceny,2022-01-04,10PM
19039,40.6761329,-73.8001216,Gr. Larceny,2022-05-03,10AM
19040,40.6760957,-73.9499125,Fel. Assault,2022-06-24,8PM
19041,40.6763165,-73.8654348,Fel. Assault,2022-09-21,11PM
19042,40.6762697,-74.0031800,Burglary,2022-05-13,3PM
19043,40.6761984,-73.8930685,G.L.A.,2022-05-12,3PM
19044,40.6761715,-73.8755648,Gr. Larceny,2022-04-19,5PM
19045,40.6755228,-73.8801892,Robbery,2022-06-26,12AM
19046,40.6755521,-73.9633299,Gr. Larceny,2022-04-08,10PM
19047,40.6755703,-73.8037102,Burglary,2022-09-26,12PM
19048,40.6755553,-73.8148781,Gr. Larceny,2022-06-18,4PM
19049,40.6754697,-73.8595203,Burglary,2022-07-02,4AM
19050,40.6756501,-73.9415898,G.L.A.,2022-09-02,3AM
19051,40.6756099,-74.0034798,G.L.A.,2022-08-29,4PM
19052,40.6756081,-74.0034726,Burglary,2022-04-21,4PM
19053,40.6756997,-73.8997299,G.L.A.,2022-09-16,6PM
19054,40.6756702,-73.9276899,Burglary,2022-06-06,3PM
19055,40.6757429,-74.0093056,Burglary,2022-08-09,1PM
19056,40.6757169,-73.7793439,Fel. Assault,2022-04-30,10PM
19057,40.6757704,-73.8783503,Gr. Larceny,2022-08-19,1PM
19058,40.6758700,-73.8864798,Gr. Larceny,2022-09-04,1PM
19059,40.6759208,-73.9471446,Murder,2022-07-08,11AM
19060,40.6760554,-73.9775498,Gr. Larceny,2022-08-19,8PM
19061,40.6759834,-73.9061284,G.L.A.,2022-09-12,5AM
19062,40.6760001,-73.9193100,Robbery,2022-05-05,12PM
19063,40.6736828,-73.9671976,Fel. Assault,2022-09-22,9PM
19064,40.6737202,-73.8924397,Gr. Larceny,2022-09-28,5PM
19065,40.6735801,-73.8933503,G.L.A.,2022-07-12,10AM
19066,40.6736103,-73.8842200,Gr. Larceny,2022-03-19,9PM
19067,40.6739820,-73.8398784,Fel. Assault,2022-01-02,9PM
19068,40.6740703,-73.7979099,Gr. Larceny,2022-08-06,4PM
19069,40.6739196,-73.9687124,Gr. Larceny,2022-07-21,10AM
19070,40.6741494,-73.8390310,Gr. Larceny,2022-03-31,12PM
19071,40.6741707,-73.9566925,Robbery,2022-09-07,11AM
19072,40.6731402,-73.8962001,Robbery,2022-05-31,2AM
19073,40.6731407,-73.8962050,Robbery,2022-05-31,12AM
19074,40.6729498,-73.8598703,Gr. Larceny,2022-01-11,2PM
19075,40.6729522,-73.9418553,Robbery,2022-02-05,5PM
19076,40.6729800,-73.8795597,Robbery,2022-07-04,6AM
19077,40.6733465,-73.8151495,Gr. Larceny,2022-05-02,2PM
19078,40.6734025,-73.7904970,Fel. Assault,2022-05-06,4AM
19079,40.6732899,-74.0083333,Gr. Larceny,2022-08-19,12AM
19080,40.6732998,-73.9039202,Gr. Larceny,2022-07-11,8PM
19081,40.6732301,-74.0002698,Gr. Larceny,2022-06-14,10PM
19082,40.6732502,-73.9139999,G.L.A.,2022-09-19,1PM
19083,40.6750975,-74.0016554,Robbery,2022-08-18,5AM
19084,40.6750801,-73.9165997,G.L.A.,2022-05-03,3PM
19085,40.6749349,-73.8660775,G.L.A.,2022-03-09,1PM
19086,40.6749098,-73.9444497,G.L.A.,2022-02-04,1AM
19087,40.6748997,-73.9138397,Robbery,2022-04-29,8AM
